Isolate_Id,Isolate_Name
EPI_ISL_16173526,A/Bald_Eagle/PEI/FAV-0129-01/2022
EPI_ISL_16641777,A/sanderling/MA/22HP00192/2022
EPI_ISL_16641778,A/great_horned_owl/MA/22MM00199/2022
EPI_ISL_18132439,A/Sanderling/Massachusetts/USDA-007696-004/2022
EPI_ISL_18132683,A/chicken/Maryland/USDA-006578-014/2022
EPI_ISL_18132687,A/chicken/Maryland/USDA-006578-013/2022
EPI_ISL_18132691,A/chicken/Maryland/USDA-006578-005/2022
EPI_ISL_18132695,A/chicken/Maryland/USDA-006578-002/2022
EPI_ISL_18132700,A/chicken/Maryland/USDA-006578-001/2022
EPI_ISL_18132975,A/Black_Vulture/Florida/USDA-006981-001/2022
EPI_ISL_18133163,A/Backyard_bird/Missouri/USDA-006639-001/2022
EPI_ISL_18133337,A/Duck/Florida/USDA-006447-001/2022
EPI_ISL_11628249,A/turkey/South_Dakota/22-006792-001/2022
EPI_ISL_11628250,A/turkey/South_Dakota/22-006792-002/2022
EPI_ISL_11897668,A/turkey/South_Dakota/22-006792-001/2022
EPI_ISL_11897669,A/turkey/South_Dakota/22-006792-002/2022
EPI_ISL_11897675,A/chicken/Maryland/22-006948-001/2022
EPI_ISL_15063845,A/snow_goose/Kansas/W22-177B/2022
EPI_ISL_16641776,A/sanderling/MA/22HP00191/2022
EPI_ISL_18132189,A/Snow_Goose/Missouri/USDA-007698-003/2022
EPI_ISL_18132248,A/Snow_Goose/Missouri/USDA-007698-002/2022
EPI_ISL_18132252,A/Snow_Goose/Missouri/USDA-007698-001/2022
EPI_ISL_18132316,A/Snow_Goose/Kansas/USDA-007919-004/2022
EPI_ISL_18132321,A/Snow_Goose/Kansas/USDA-007919-003/2022
EPI_ISL_18132402,A/Ross's_Goose/Nebraska/USDA-006793-001/2022
EPI_ISL_18132443,A/Sanderling/Massachusetts/USDA-007696-005/2022
EPI_ISL_18132518,A/Sanderling/Massachusetts/USDA-011403-001/2022
EPI_ISL_18132680,A/chicken/Maryland/USDA-006948-001/2022
EPI_ISL_18132736,A/turkey/South_Dakota/USDA-006792-002/2022
EPI_ISL_18132823,A/turkey/South_Dakota/USDA-006792-001/2022
EPI_ISL_18132892,A/Bald_Eagle/Michigan/USDA-010622-003/2022
EPI_ISL_18132917,A/Bald_Eagle/Ohio/USDA-008568-001/2022
EPI_ISL_18133022,A/Bald_Eagle/South_Carolina/USDA-007918-002/2022
EPI_ISL_18133025,A/Bald_Eagle/South_Carolina/USDA-007918-001/2022
EPI_ISL_18133076,A/American_Black_Duck/Ohio/USDA-009205-010/2022
EPI_ISL_18133079,A/American_Black_Duck/Ohio/USDA-009205-005/2022
EPI_ISL_18133410,A/Brown_Pelican/Florida/USDA-007313-001/2022
EPI_ISL_18132964,A/Black_Vulture/Florida/USDA-007310-001/2022
EPI_ISL_11628251,A/turkey/Iowa/22-006795-001/2022
EPI_ISL_11628252,A/turkey/Iowa/22-006795-002/2022
EPI_ISL_11897670,A/turkey/Iowa/22-006795-001/2022
EPI_ISL_11897671,A/turkey/Iowa/22-006795-002/2022
EPI_ISL_15214846,A/snow_goose/Kansas/W22-174B/2022
EPI_ISL_15215280,A/bald_eagle/Kansas/W22-185/2022
EPI_ISL_16641766,A/sanderling/MA/22HP00130/2022
EPI_ISL_16641767,A/red-tailed_hawk/MA/22HP00131/2022
EPI_ISL_16641768,A/sanderling/MA/22HP00133/2022
EPI_ISL_18132324,A/Snow_Goose/Kansas/USDA-007919-002/2022
EPI_ISL_18132342,A/Red-tailed_Hawk/Massachusetts/USDA-007696-009/2022
EPI_ISL_18132446,A/Ross's_Goose/Illinois/USDA-007691-001/2022
EPI_ISL_18132447,A/Sanderling/Massachusetts/USDA-007696-007/2022
EPI_ISL_18132451,A/Sanderling/Massachusetts/USDA-007696-008/2022
EPI_ISL_18132558,A/turkey/Iowa/USDA-006795-001/2022
EPI_ISL_18132935,A/Bald_Eagle/Kansas/USDA-007919-005/2022
EPI_ISL_11897672,A/turkey/Missouri/22-006944-002/2022
EPI_ISL_11897673,A/chicken/Delaware/22-006945-001/2022
EPI_ISL_11897674,A/chicken/Delaware/22-006945-002/2022
EPI_ISL_11897676,A/chicken/Maryland/22-007086-001/2022
EPI_ISL_15063669,A/ring-billed_gull/Florida/W22-169/2022
EPI_ISL_16641769,A/sanderling/MA/22HP00135/2022
EPI_ISL_16641770,A/herring_gull/MA/22HP00137/2022
EPI_ISL_18132437,A/chicken/Delaware/USDA-006945-001/2022
EPI_ISL_18132473,A/Ring-billed_Gull/Florida/USDA-007915-012/2022
EPI_ISL_18132493,A/chicken/Delaware/USDA-006945-004/2022
EPI_ISL_18132566,A/chicken/Delaware/USDA-006945-003/2022
EPI_ISL_18132570,A/chicken/Delaware/USDA-006945-002/2022
EPI_ISL_18132677,A/chicken/Maryland/USDA-007086-001/2022
EPI_ISL_18132752,A/turkey/Missouri/USDA-006944-002/2022
EPI_ISL_18132846,A/Bald_Eagle/Ohio/USDA-007697-001/2022
EPI_ISL_18132936,A/Black_Vulture/Florida/USDA-007915-011/2022
EPI_ISL_18132940,A/Black_Vulture/Florida/USDA-007915-010/2022
EPI_ISL_18132960,A/Black_Vulture/Florida/USDA-007311-001/2022
EPI_ISL_18132988,A/Black_Vulture/Florida/USDA-007312-001/2022
EPI_ISL_18133474,A/goose/Nebraska/USDA-007169-001/2022
EPI_ISL_18133499,A/goose/Nebraska/USDA-007179-001/2022
EPI_ISL_19605675,A/sanderling/Massachusetts/22-008951-001/2022
EPI_ISL_19606623,A/american_crow/Massachusetts/22-008951-008/2022
EPI_ISL_19606624,A/american_crow/Massachusetts/22-008951-010/2022
EPI_ISL_19606632,A/american_crow/Massachusetts/22-008951-007/2022
EPI_ISL_19606645,A/american_crow/Massachusetts/22-008951-006/2022
EPI_ISL_19607540,A/herring_gull/Massachusetts/22-008951-003/2022
EPI_ISL_11897677,A/turkey/Missouri/22-007087-001/2022
EPI_ISL_11897678,A/turkey/Missouri/22-007087-002/2022
EPI_ISL_11897679,A/chicken/Maryland/22-007273-001/2022
EPI_ISL_11897680,A/chicken/Maryland/22-007273-002/2022
EPI_ISL_14937069,A/bald_eagle/Florida/W22-191/2022
EPI_ISL_14937103,A/bald_eagle/Georgia/W22-194A/2022
EPI_ISL_15063842,A/bald_eagle/North_Carolina/W22-186/2022
EPI_ISL_18132191,A/Snow_Goose/Missouri/USDA-007700-001/2022
EPI_ISL_18132193,A/Snow_Goose/Missouri/USDA-007700-003/2022
EPI_ISL_18132196,A/Snow_Goose/Missouri/USDA-007700-004/2022
EPI_ISL_18132255,A/Snow_Goose/Missouri/USDA-011404-001/2022
EPI_ISL_18132438,A/Ross's_Goose/Iowa/USDA-007766-003/2022
EPI_ISL_18132442,A/Ross's_Goose/Iowa/USDA-007551-001/2022
EPI_ISL_18132477,A/Snow_Goose/Iowa/USDA-007764-001/2022
EPI_ISL_18132660,A/chicken/Maryland/USDA-007273-005/2022
EPI_ISL_18132664,A/chicken/Maryland/USDA-007273-004/2022
EPI_ISL_18132671,A/chicken/Maryland/USDA-007273-003/2022
EPI_ISL_18132674,A/chicken/Maryland/USDA-007273-001/2022
EPI_ISL_18132704,A/chicken/Maryland/USDA-007273-002/2022
EPI_ISL_18132748,A/turkey/Missouri/USDA-007087-001/2022
EPI_ISL_18132868,A/Bald_Eagle/Georgia/USDA-008982-001/2022
EPI_ISL_18132882,A/Bald_Eagle/North_Carolina/USDA-007917-003/2022
EPI_ISL_18132913,A/Bald_Eagle/North_Carolina/USDA-007917-004/2022
EPI_ISL_18133257,A/Mallard/Ohio/USDA-009207-002/2022
EPI_ISL_18133279,A/Mallard/Ohio/USDA-009207-003/2022
EPI_ISL_18133282,A/Mallard/Ohio/USDA-009207-012/2022
EPI_ISL_18133383,A/goose/Massachusetts/USDA-007630-001/2022
EPI_ISL_19145183,A/American_Crow/NB/FAV-0254-1/2022
EPI_ISL_19604195,A/peregrine_falcon/Texas/22-017713-001/2022
EPI_ISL_19604212,A/pelican/Missouri/22-012338-011/2022
EPI_ISL_19775386,A/Red-Tailed_Hawk/PE/FAV-0152-1/2022
EPI_ISL_11897683,A/guinea_fowl/Illinois/22-007382-001/2022
EPI_ISL_11897684,A/poultry/Kansas/22-007391-001/2022
EPI_ISL_11897685,A/poultry/Kansas/22-007391-002/2022
EPI_ISL_16632494,A/sanderling/Massachusetts/22-008951-009/2022
EPI_ISL_16641775,A/american_crow/MA/22HP00185/2022
EPI_ISL_18132288,A/Snow_Goose/South_Dakota/USDA-007946-002/2022
EPI_ISL_18132292,A/Snow_Goose/South_Dakota/USDA-007946-001/2022
EPI_ISL_18132468,A/Poultry/Kansas/USDA-007391-001/2022
EPI_ISL_18132948,A/Black_Vulture/Florida/USDA-007872-001/2022
EPI_ISL_18132956,A/Black_Vulture/Florida/USDA-007869-001/2022
EPI_ISL_18132984,A/Black_Swift/Michigan/USDA-007412-003/2022
EPI_ISL_18133010,A/Bald_Eagle/South_Dakota/USDA-009405-001/2022
EPI_ISL_18133054,A/Black_Swift/Michigan/USDA-007412-002/2022
EPI_ISL_18133073,A/American_Black_Duck/Ohio/USDA-009209-007/2022
EPI_ISL_18133252,A/Mallard/Iowa/USDA-007265-001/2022
EPI_ISL_18133285,A/Mallard/Ohio/USDA-009209-011/2022
EPI_ISL_18133331,A/Guineafowl/Illinois/USDA-007382-001/2022
EPI_ISL_18133365,A/goose/South_Dakota/USDA-007946-003/2022
EPI_ISL_19145184,A/American_Crow/NB/FAV-0257-1/2022
EPI_ISL_19145185,A/Canada_Goose/NS/FAV-0248-1/2022
EPI_ISL_19606591,A/bald_eagle/Illinois/23-013393-001/2022
EPI_ISL_19775387,A/American_Crow/PE/FAV-0151-1/2022
EPI_ISL_19775388,A/Common_Raven/PE/FAV-0149-1/2022
EPI_ISL_11897681,A/chicken/Iowa/22-007376-001/2022
EPI_ISL_11897682,A/chicken/Iowa/22-007376-002/2022
EPI_ISL_11897686,A/turkey/Maine/22-007410-001/2022
EPI_ISL_11897687,A/chicken/Maine/22-007410-002/2022
EPI_ISL_17185809,A/bald_eagle/North_Carolina/W22-729/2022
EPI_ISL_18132541,A/chicken/Iowa/USDA-007376-012/2022
EPI_ISL_18132545,A/chicken/Iowa/USDA-007376-005/2022
EPI_ISL_18132549,A/chicken/Iowa/USDA-007376-003/2022
EPI_ISL_18132553,A/chicken/Iowa/USDA-007376-001/2022
EPI_ISL_18132576,A/chicken/Iowa/USDA-007376-007/2022
EPI_ISL_18133083,A/Backyard_bird/Maine/USDA-007410-002/2022
EPI_ISL_18133087,A/Backyard_bird/Maine/USDA-007410-001/2022
EPI_ISL_19607117,A/bald_eagle/North_Carolina/22-027997-001/2022
EPI_ISL_11897688,A/turkey/South_Dakota/22-007534-001/2022
EPI_ISL_11897689,A/turkey/South_Dakota/22-007534-002/2022
EPI_ISL_11897692,A/chicken/Maine/22-007582-001/2022
EPI_ISL_18132360,A/Peregrine_Falcon/Missouri/USDA-012338-003/2022
EPI_ISL_18132458,A/Ring-necked_Duck/Missouri/USDA-012338-025/2022
EPI_ISL_18132503,A/Sharp-shinned_Hawk/Missouri/USDA-012338-002/2022
EPI_ISL_18132869,A/turkey/South_Dakota/USDA-007534-001/2022
EPI_ISL_18133080,A/Backyard_bird/Maine/USDA-007582-001/2022
EPI_ISL_18133175,A/Mallard/Missouri/USDA-012338-001/2022
EPI_ISL_19145186,A/American_Crow/NB/FAV-0206-1/2022
EPI_ISL_19145187,A/Red-Tailed_Hawk/ON/FAV-0141-1/2022
EPI_ISL_19775389,A/American_Crow/PE/FAV-0153-1/2022
EPI_ISL_19775390,A/American_Crow/PE/FAV-0154-1/2022
EPI_ISL_19775391,A/American_Crow/PE/FAV-0159-1/2022
EPI_ISL_14937000,A/snow_goose/Kansas/W22-199D/2022
EPI_ISL_14937001,A/snow_goose/Kansas/W22-199F/2022
EPI_ISL_14937100,A/snow_goose/Kansas/W22-199B/2022
EPI_ISL_14937102,A/snow_goose/Kansas/W22-199E/2022
EPI_ISL_14937104,A/snow_goose/Kansas/W22-199C/2022
EPI_ISL_18132183,A/Snow_Goose/Kansas/USDA-008980-008/2022
EPI_ISL_18132185,A/Snow_Goose/Kansas/USDA-008980-007/2022
EPI_ISL_18132187,A/Snow_Goose/Kansas/USDA-008980-006/2022
EPI_ISL_18132247,A/Snow_Goose/Missouri/USDA-012338-005/2022
EPI_ISL_18132251,A/Snow_Goose/Missouri/USDA-012338-004/2022
EPI_ISL_18132367,A/Snow_Goose/Kansas/USDA-008980-003/2022
EPI_ISL_18132428,A/Ross's_Goose/Kansas/USDA-009804-001/2022
EPI_ISL_19145188,A/American_Crow/NL/FAV-0170-1/2022
EPI_ISL_19145189,A/Mixed/NS/FAV-0127-141A/2022
EPI_ISL_19145190,A/Mixed/NS/FAV-0127-141B/2022
EPI_ISL_19145191,A/Mixed/NS/FAV-0127-153/2022
EPI_ISL_19145192,A/Mixed/NS/FAV-0127-154/2022
EPI_ISL_11897690,A/chicken/Wisconsin/22-007545-001/2022
EPI_ISL_11897691,A/chicken/Wisconsin/22-007545-002/2022
EPI_ISL_14936999,A/bald_eagle/Kansas/W22-197/2022
EPI_ISL_14937070,A/bald_eagle/Florida/W22-195/2022
EPI_ISL_16632487,A/snowy_owl/Massachusetts/22-008951-004/2022
EPI_ISL_18132277,A/Swan/Nebraska/USDA-008227-001/2022
EPI_ISL_18132581,A/chicken/Wisconsin/USDA-007545-005/2022
EPI_ISL_18132588,A/chicken/Wisconsin/USDA-007545-004/2022
EPI_ISL_18132624,A/chicken/Wisconsin/USDA-007545-001/2022
EPI_ISL_18133349,A/Cooper's_Hawk/Wisconsin/USDA-009404-002/2022
EPI_ISL_19775392,A/American_Crow/NB/FAV-0295-1/2022
EPI_ISL_11897693,A/chicken/Missouri/22-007677-001/2022
EPI_ISL_11897694,A/chicken/Missouri/22-007677-002/2022
EPI_ISL_11897695,A/chicken/Nebraska/22-007805-001/2022
EPI_ISL_11897696,A/waterfowl/Nebraska/22-007805-002/2022
EPI_ISL_14937002,A/bald_eagle/Georgia/W22-194B/2022
EPI_ISL_14937099,A/snow_goose/Kansas/W22-199A/2022
EPI_ISL_15614807,A/red-tailed_hawk/Kansas/W22-198/2022
EPI_ISL_16173527,A/Bald_Eagle/PEI/FAV-0172/2022
EPI_ISL_16632488,A/herring_gull/Massachusetts/22-008951-005/2022
EPI_ISL_18132346,A/Red-tailed_Hawk/Kansas/USDA-008980-002/2022
EPI_ISL_18132904,A/Bald_Eagle/Kansas/USDA-008980-001/2022
EPI_ISL_18132966,A/Black_Vulture/Florida/USDA-008154-001/2022
EPI_ISL_18132970,A/Black_Vulture/Florida/USDA-008153-001/2022
EPI_ISL_18132973,A/Black_Vulture/Florida/USDA-008152-005/2022
EPI_ISL_18132986,A/Bald_Eagle/Wisconsin/USDA-009404-001/2022
EPI_ISL_18133058,A/Black_Vulture/Florida/USDA-008152-004/2022
EPI_ISL_18133062,A/Black_Vulture/Florida/USDA-008152-003/2022
EPI_ISL_18133066,A/Black_Vulture/Florida/USDA-008152-002/2022
EPI_ISL_18133070,A/Black_Vulture/Florida/USDA-008152-001/2022
EPI_ISL_18133096,A/Backyard_bird/Nebraska/USDA-007805-002/2022
EPI_ISL_18133100,A/Backyard_bird/Nebraska/USDA-007805-001/2022
EPI_ISL_18133116,A/Backyard_bird/Missouri/USDA-007677-001/2022
EPI_ISL_18133165,A/Lesser_Snow_Goose_White/Iowa/USDA-007679-010/2022
EPI_ISL_18133169,A/Lesser_Snow_Goose_White/Iowa/USDA-007679-009/2022
EPI_ISL_18133210,A/Lesser_Snow_Goose_Blue/Iowa/USDA-007679-007/2022
EPI_ISL_18133214,A/Lesser_Snow_Goose_Blue/Iowa/USDA-007679-006/2022
EPI_ISL_18133216,A/Lesser_Snow_Goose_White/Iowa/USDA-007679-008/2022
EPI_ISL_18133238,A/Lesser_Snow_Goose_White/Iowa/USDA-007679-003/2022
EPI_ISL_18133261,A/Lesser_Snow_Goose_White/Iowa/USDA-007679-005/2022
EPI_ISL_18133265,A/Lesser_Snow_Goose_White/Iowa/USDA-007679-001/2022
EPI_ISL_18133357,A/goose/South_Dakota/USDA-008571-001/2022
EPI_ISL_18133396,A/goose/South_Dakota/USDA-008571-003/2022
EPI_ISL_18133438,A/goose/South_Dakota/USDA-008571-002/2022
EPI_ISL_18133520,A/Graylag_Goose/Illinois/USDA-008377-005/2022
EPI_ISL_18133522,A/Graylag_Goose/Illinois/USDA-008377-002/2022
EPI_ISL_19605290,A/goose/Illinois/22-008377-004/2022
EPI_ISL_19775393,A/American_Crow/PE/FAV-0155-1/2022
EPI_ISL_19775394,A/American_Crow/PE/FAV-0156-1/2022
EPI_ISL_19775395,A/American_Crow/PE/FAV-0157-1/2022
EPI_ISL_11897697,A/turkey/New_Hampshire/22-007886-001/2022
EPI_ISL_11897700,A/guinea_fowl/Maine/22-008064-001/2022
EPI_ISL_11897701,A/chicken/Maine/22-008064-002/2022
EPI_ISL_16641771,A/american_crow/MA/22HP00148/2022
EPI_ISL_16641772,A/american_crow/MA/22HP00149/2022
EPI_ISL_18132434,A/Ross's_Goose/Iowa/USDA-008378-001/2022
EPI_ISL_18132470,A/Ross's_Goose/Iowa/USDA-008376-002/2022
EPI_ISL_18132474,A/Snow_Goose/Iowa/USDA-008376-001/2022
EPI_ISL_18132556,A/goose/Missouri/USDA-012338-006/2022
EPI_ISL_18132909,A/Bald_Eagle/Nebraska/USDA-008225-001/2022
EPI_ISL_18133048,A/Backyard_bird/Maine/USDA-008064-002/2022
EPI_ISL_18133078,A/Backyard_bird/New_Hampshire/USDA-007886-001/2022
EPI_ISL_18133097,A/Backyard_bird/Maine/USDA-008064-001/2022
EPI_ISL_18133439,A/goose/Ohio/USDA-008995-002/2022
EPI_ISL_18133443,A/goose/Ohio/USDA-008995-001/2022
EPI_ISL_18133476,A/Eagle/Missouri/USDA-012338-007/2022
EPI_ISL_19145194,A/Redhead/ON/FAV-0161-1/2022
EPI_ISL_11897698,A/chicken/Delaware/22-008054-002/2022
EPI_ISL_11897699,A/chicken/Delaware/22-008054-003/2022
EPI_ISL_11897702,A/duck/Kansas/22-008114-001/2022
EPI_ISL_11897703,A/chicken/Kansas/22-008114-002/2022
EPI_ISL_11971468,A/chicken/Kansas/22-008259-001/2022
EPI_ISL_11971469,A/chicken/Kansas/22-008259-002/2022
EPI_ISL_16641773,A/american_crow/MA/22HP00150/2022
EPI_ISL_18132280,A/Snowy_Owl/Wisconsin/USDA-010236-001/2022
EPI_ISL_18132281,A/Snow_Goose/South_Dakota/USDA-008383-004/2022
EPI_ISL_18132284,A/Snow_Goose/South_Dakota/USDA-008383-001/2022
EPI_ISL_18132399,A/Royal_Tern/Florida/USDA-008226-001/2022
EPI_ISL_18132411,A/Ross's_Goose/South_Dakota/USDA-008384-004/2022
EPI_ISL_18132415,A/Ross's_Goose/South_Dakota/USDA-008384-002/2022
EPI_ISL_18132419,A/Ross's_Goose/South_Dakota/USDA-008384-001/2022
EPI_ISL_18132497,A/chicken/Delaware/USDA-008054-001/2022
EPI_ISL_18132501,A/chicken/Delaware/USDA-008054-003/2022
EPI_ISL_18132505,A/chicken/Delaware/USDA-008054-004/2022
EPI_ISL_18133013,A/Backyard_bird/Kansas/USDA-008114-002/2022
EPI_ISL_18133107,A/Backyard_bird/Kansas/USDA-008259-002/2022
EPI_ISL_18133115,A/Backyard_bird/Kansas/USDA-008259-001/2022
EPI_ISL_18133119,A/Backyard_bird/Kansas/USDA-008114-001/2022
EPI_ISL_18133361,A/goose/South_Dakota/USDA-008382-001/2022
EPI_ISL_18133395,A/goose/Illinois/USDA-008379-001/2022
EPI_ISL_19145195,A/American_Crow/NS/FAV-0322-1/2022
EPI_ISL_11897704,A/chicken/Iowa/22-008176-003/2022
EPI_ISL_11971464,A/turkey/South_Dakota/22-008239-001/2022
EPI_ISL_11971465,A/turkey/South_Dakota/22-008239-002/2022
EPI_ISL_11971466,A/turkey/South_Dakota/22-008242-001/2022
EPI_ISL_11971467,A/turkey/South_Dakota/22-008242-002/2022
EPI_ISL_12567390,A/chicken/Maryland/22-008243-001/2022
EPI_ISL_16632496,A/red-tailed_hawk/Massachusetts/22-010671-005/2022
EPI_ISL_18132213,A/Tundra_Swan/Michigan/USDA-008506-009/2022
EPI_ISL_18132298,A/Snowy_Owl/Michigan/USDA-008506-002/2022
EPI_ISL_18132302,A/Snowy_Owl/Michigan/USDA-008506-001/2022
EPI_ISL_18132387,A/Royal_Tern/Florida/USDA-010506-002/2022
EPI_ISL_18132391,A/Royal_Tern/Florida/USDA-010506-001/2022
EPI_ISL_18132527,A/chicken/Iowa/USDA-008176-005/2022
EPI_ISL_18132530,A/chicken/Iowa/USDA-008176-004/2022
EPI_ISL_18132533,A/chicken/Iowa/USDA-008176-003/2022
EPI_ISL_18132656,A/chicken/Maryland/USDA-008243-001/2022
EPI_ISL_18132824,A/turkey/South_Dakota/USDA-008242-001/2022
EPI_ISL_18132865,A/turkey/South_Dakota/USDA-008239-001/2022
EPI_ISL_18132925,A/Black_Vulture/Florida/USDA-008502-002/2022
EPI_ISL_18133014,A/Bald_Eagle/South_Carolina/USDA-009803-001/2022
EPI_ISL_18133370,A/goose/Michigan/USDA-008506-007/2022
EPI_ISL_18133373,A/goose/Michigan/USDA-008506-006/2022
EPI_ISL_18133376,A/goose/Michigan/USDA-008506-005/2022
EPI_ISL_18133379,A/goose/Michigan/USDA-008506-004/2022
EPI_ISL_18133381,A/goose/Michigan/USDA-008506-003/2022
EPI_ISL_18133392,A/goose/Michigan/USDA-008506-008/2022
EPI_ISL_19145196,A/American_Crow/NB/FAV-0205-1/2022
EPI_ISL_19145197,A/Common_Raven/NB/FAV-0256-1/2022
EPI_ISL_19145198,A/Snow_Goose/QC/FAV-0177-3/2022
EPI_ISL_19608588,A/sanderling/Massachusetts/22-010671-002/2022
EPI_ISL_19608592,A/red_tailed_hawk/Massachusetts/22-010671-003/2022
EPI_ISL_19608617,A/american_crow/Massachusetts/22-010671-006/2022
EPI_ISL_11971470,A/chicken/Maine/22-008366-001/2022
EPI_ISL_11971471,A/chicken/Maine/22-008367-001/2022
EPI_ISL_11971472,A/turkey/Maine/22-008367-002/2022
EPI_ISL_16632495,A/herring_gull/Massachusetts/22-010671-001/2022
EPI_ISL_16641774,A/sanderling/MA/22HP00159/2022
EPI_ISL_16641793,A/red-tailed_hawk/MA/22HP00157/2022
EPI_ISL_18132195,A/Snow_Goose/South_Dakota/USDA-009478-018/2022
EPI_ISL_18132198,A/Snow_Goose/South_Dakota/USDA-009478-017/2022
EPI_ISL_18132201,A/Snow_Goose/South_Dakota/USDA-009478-016/2022
EPI_ISL_18132204,A/Snow_Goose/South_Dakota/USDA-009478-015/2022
EPI_ISL_18132245,A/Snow_Goose/South_Dakota/USDA-009478-009/2022
EPI_ISL_18132246,A/Snow_Goose/South_Dakota/USDA-009478-014/2022
EPI_ISL_18132249,A/Snow_Goose/South_Dakota/USDA-009478-008/2022
EPI_ISL_18132253,A/Snow_Goose/South_Dakota/USDA-009478-007/2022
EPI_ISL_18132257,A/Snow_Goose/South_Dakota/USDA-009478-006/2022
EPI_ISL_18132261,A/Snow_Goose/South_Dakota/USDA-009478-005/2022
EPI_ISL_18132265,A/Snow_Goose/South_Dakota/USDA-009478-004/2022
EPI_ISL_18132269,A/Snow_Goose/South_Dakota/USDA-009478-003/2022
EPI_ISL_18132272,A/Snow_Goose/South_Dakota/USDA-009478-002/2022
EPI_ISL_18132278,A/Snow_Goose/South_Dakota/USDA-009478-001/2022
EPI_ISL_18132285,A/Snow_Goose/South_Dakota/USDA-009478-012/2022
EPI_ISL_18132289,A/Snow_Goose/South_Dakota/USDA-009478-011/2022
EPI_ISL_18132293,A/Snow_Goose/South_Dakota/USDA-009478-010/2022
EPI_ISL_18132314,A/Snow_Goose/South_Dakota/USDA-009478-020/2022
EPI_ISL_18132318,A/Snow_Goose/South_Dakota/USDA-009478-019/2022
EPI_ISL_18132386,A/Snow_Goose/Colorado/USDA-008935-004/2022
EPI_ISL_18132450,A/Ross's_Goose/Colorado/USDA-008935-005/2022
EPI_ISL_18132488,A/Snow_Goose/Colorado/USDA-008935-006/2022
EPI_ISL_18132492,A/Snow_Goose/Colorado/USDA-008935-003/2022
EPI_ISL_18132496,A/Snow_Goose/Colorado/USDA-008935-002/2022
EPI_ISL_18132499,A/Snow_Goose/Colorado/USDA-008935-001/2022
EPI_ISL_18132831,A/Bald_Eagle/Missouri/USDA-012338-009/2022
EPI_ISL_18133011,A/Black_Vulture/Florida/USDA-009054-001/2022
EPI_ISL_18133052,A/Backyard_bird/Maine/USDA-008367-001/2022
EPI_ISL_18133142,A/Backyard_bird/Maine/USDA-008367-002/2022
EPI_ISL_18133150,A/Backyard_bird/Maine/USDA-008366-001/2022
EPI_ISL_18133218,A/Lesser_Scaup/Wisconsin/USDA-009407-001/2022
EPI_ISL_18133254,A/Lesser_Scaup/Florida/USDA-009053-001/2022
EPI_ISL_18133493,A/goose/Missouri/USDA-012338-010/2022
EPI_ISL_18133496,A/goose/Missouri/USDA-012338-008/2022
EPI_ISL_18133506,A/Great_Horned_Owl/South_Dakota/USDA-008876-001/2022
EPI_ISL_19145199,A/American_Crow/PE/FAV-0176-1/2022
EPI_ISL_19775396,A/Canada_Goose/NS/FAV-0293-1/2022
EPI_ISL_11971475,A/chicken/Iowa/22-008373-001/2022
EPI_ISL_11971476,A/chicken/Iowa/22-008373-002/2022
EPI_ISL_18132313,A/Snow_Goose/South_Dakota/USDA-008874-001/2022
EPI_ISL_18132776,A/turkey/South_Dakota/USDA-008372-001/2022
EPI_ISL_18132993,A/Backyard_bird/Iowa/USDA-008373-001/2022
EPI_ISL_18133038,A/Bald_Eagle/Pennsylvania/USDA-008745-001/2022
EPI_ISL_16641797,A/snowy_owl/MA/22MM00463/2022
EPI_ISL_18132924,A/Bald_Eagle/Minnesota/USDA-009477-001/2022
EPI_ISL_18133387,A/goose/Wisconsin/USDA-009408-001/2022
EPI_ISL_19775397,A/Bald_Eagle/NS/FAV-0296-1/2022
EPI_ISL_11971477,A/chicken/Nebraska/22-008467-001/2022
EPI_ISL_11971478,A/turkey/South_Dakota/22-008479-001/2022
EPI_ISL_11971479,A/turkey/South_Dakota/22-008479-002/2022
EPI_ISL_11971480,A/turkey/South_Dakota/22-008483-001/2022
EPI_ISL_11971481,A/turkey/South_Dakota/22-008485-001/2022
EPI_ISL_11971482,A/turkey/South_Dakota/22-008485-002/2022
EPI_ISL_16632504,A/american_crow/Massachusetts/22-016611-007/2022
EPI_ISL_18132205,A/Snow_Goose/North_Dakota/USDA-009410-001/2022
EPI_ISL_18132217,A/Snow_Goose/North_Dakota/USDA-008734-001/2022
EPI_ISL_18132395,A/Royal_Tern/Florida/USDA-009056-001/2022
EPI_ISL_18132720,A/chicken/Nebraska/USDA-008467-001/2022
EPI_ISL_18132762,A/turkey/South_Dakota/USDA-008485-001/2022
EPI_ISL_18132766,A/turkey/South_Dakota/USDA-008483-002/2022
EPI_ISL_18132770,A/turkey/South_Dakota/USDA-008483-001/2022
EPI_ISL_18132773,A/turkey/South_Dakota/USDA-008479-001/2022
EPI_ISL_18132987,A/Black_Vulture/Florida/USDA-009058-006/2022
EPI_ISL_18132991,A/Black_Vulture/Florida/USDA-009058-005/2022
EPI_ISL_18132995,A/Black_Vulture/Florida/USDA-009058-004/2022
EPI_ISL_18132999,A/Black_Vulture/Florida/USDA-009058-003/2022
EPI_ISL_18133003,A/Black_Vulture/Florida/USDA-009058-001/2022
EPI_ISL_18133007,A/Black_Vulture/Florida/USDA-009055-001/2022
EPI_ISL_18133455,A/goose/New_York/USDA-009396-001/2022
